"","simulation_setting_num","iter","CCCM","lower_bound","upper_bound","est_CCCM"
"1",61,1,0.4,0.123083910985979,0.619896986489232,0.400525325609451
"2",61,2,0.4,-0.0265379669242406,0.590753628176855,0.315047560239452
"3",61,3,0.4,0.026241666725205,0.696801763417085,0.416667203885448
"4",61,4,0.4,0.00152561559502107,0.674311132136598,0.388529099924233
"5",61,5,0.4,-0.154409813003167,0.329473532557522,0.093021654079703
"6",61,6,0.4,0.0168418734967505,0.517541643448393,0.286647525081102
"7",61,7,0.4,0.0707262100555402,0.61098104849736,0.371933279459283
"8",61,8,0.4,0.258182220494576,0.693499472256543,0.507541870910577
"9",61,9,0.4,0.0767725242568866,0.676728519241576,0.421889795046476
"10",61,10,0.4,0.240866350930727,0.623609444393309,0.452859549328188
"11",61,11,0.4,0.0296870511617349,0.548763945501728,0.312355404920997
"12",61,12,0.4,0.0771146539090514,0.589153582399216,0.35994121740055
"13",61,13,0.4,0.149980577413334,0.590082284116436,0.392250023784672
"14",61,14,0.4,-0.159501958817012,0.334640861776597,0.0933125799077443
"15",61,15,0.4,0.22856657516391,0.659350733203882,0.471634482058344
"16",61,16,0.4,0.231934798030914,0.696586439966333,0.499346988963415
"17",61,17,0.4,0.271752497824644,0.751148168945737,0.556100371358957
"18",61,18,0.4,0.041278622026177,0.44074635718507,0.251702283495831
"19",61,19,0.4,0.24106369728761,0.61540030075638,0.447632293006795
"20",61,20,0.4,-0.286649571624252,0.376377941706441,0.0504177238335383
"21",61,21,0.4,-0.0828418449505435,0.369378754298557,0.151168145845321
"22",61,22,0.4,0.0860540510204335,0.47641832672507,0.293419713293359
"23",61,23,0.4,0.137687526743711,0.612884775163188,0.402013397234923
"24",61,24,0.4,0.223719167946398,0.554764327973604,0.402310691198695
"25",61,25,0.4,0.330289216355117,0.757824193734881,0.583081214138272
"26",61,26,0.4,-0.0701811890428579,0.376581771467455,0.161461449758095
"27",61,27,0.4,0.430169842587152,0.759726255998339,0.621739775236752
"28",61,28,0.4,-0.00265268842932275,0.602686789607413,0.334024727280412
"29",61,29,0.4,-0.108066405993742,0.361424257865062,0.134202079214793
"30",61,30,0.4,0.0445473722341235,0.632808264443199,0.37594740181924
"31",61,31,0.4,0.298204218818226,0.685646468229619,0.51801303446479
"32",61,32,0.4,0.075399599761413,0.549575445744695,0.333408278155368
"33",61,33,0.4,0.247126037012233,0.78405823629304,0.57441293204711
"34",61,34,0.4,-0.0805962217040263,0.488006960102343,0.222547494514666
"35",61,35,0.4,0.101453659226329,0.604695591612093,0.380941289292854
"36",61,36,0.4,0.0346659337014003,0.331284373978665,0.187239713027241
"37",61,37,0.4,0.112800874544582,0.684181371302213,0.442317387211765
"38",61,38,0.4,0.091205286834122,0.593645087503421,0.369088801186436
"39",61,39,0.4,0.167975737353739,0.621100581022312,0.420409136305877
"40",61,40,0.4,0.0435212043272604,0.602823504835652,0.354481161038093
"41",61,41,0.4,0.0123134888524213,0.616721339489727,0.350492711611936
"42",61,42,0.4,0.191826433572262,0.664537099053616,0.460199285367108
"43",61,43,0.4,0.257651429277749,0.554549497809015,0.417168768417767
"44",61,44,0.4,-0.0242478055880744,0.516934814215847,0.267294220380876
"45",61,45,0.4,0.0750280535856433,0.48141176449084,0.291307864483421
"46",61,46,0.4,-0.155957821685207,0.454772575273578,0.165201961659618
"47",61,47,0.4,0.357356176748782,0.706198453189039,0.555779522188161
"48",61,48,0.4,-0.0462360958770867,0.385706059670721,0.178311640849435
"49",61,49,0.4,0.161404387951248,0.528802405533831,0.35892794620947
"50",61,50,0.4,0.183030734254825,0.6175978746436,0.424455793655797
"51",61,51,0.4,0.1415463155466,0.662474238684609,0.438083513650406
"52",61,52,0.4,0.249274262106371,0.571647244076326,0.423789859536875
"53",61,53,0.4,-0.00550465158500484,0.323247524950291,0.163404208365681
"54",61,54,0.4,0.379244839413465,0.680626820962621,0.54744748676195
"55",61,55,0.4,-0.0365572520952882,0.56022293463466,0.289749003337789
"56",61,56,0.4,0.394720355591769,0.756810832397819,0.606296125091421
"57",61,57,0.4,0.270761157013353,0.700007332257069,0.517192893806898
"58",61,58,0.4,0.391293086172011,0.692373433319895,0.560054883908812
"59",61,59,0.4,-0.0187955164493556,0.518874243075111,0.271053157306203
"60",61,60,0.4,0.201690290842997,0.605310664529872,0.424353973251021
"61",61,61,0.4,0.0176241045276798,0.517418633083908,0.286929488740585
"62",61,62,0.4,-0.12184922294141,0.362310141220316,0.127839105666239
"63",61,63,0.4,-0.153059858871975,0.360959379360117,0.111393970697866
"64",61,64,0.4,0.23333229633188,0.720493499099425,0.517698615241856
"65",61,65,0.4,0.184968459911633,0.736992696015629,0.512041887059673
