"","simulation_setting_num","iter","CCCM","lower_bound","upper_bound","est_CCCM"
"1",60,1,0,-0.151128938702785,0.1079633686323,-0.0219513517572123
"2",60,2,0,-0.199860221437475,0.122845734740752,-0.0395381809396548
"3",60,3,0,-0.108849874715915,0.160237570963966,0.026167857736018
"4",60,4,0,-0.202016412155074,0.0592050905288707,-0.0726514980145968
"5",60,5,0,-0.10181713907299,0.132729135940656,0.0156715817402591
"6",60,6,0,-0.143889373060199,0.113144026269629,-0.0156309039278574
"7",60,7,0,-0.157096983297441,0.0918691356027245,-0.0331278289861557
"8",60,8,0,-0.144666301950111,0.135227240343168,-0.00481381192742176
"9",60,9,0,-0.325321182977683,-0.00637854875248223,-0.170306845477267
"10",60,10,0,-0.118480309917341,0.158431110796476,0.0203659747367759
"11",60,11,0,-0.161593791610682,0.130242531030877,-0.0160167462547182
"12",60,12,0,-0.241928651191509,0.0806730906930098,-0.0827964533677831
"13",60,13,0,-0.15013080262842,0.0707525404023141,-0.0401800039990491
"14",60,14,0,-0.22627248480144,0.109389358071802,-0.0601415588632295
"15",60,15,0,-0.138941009243407,0.106940221730823,-0.0162460061545503
"16",60,16,0,-0.119436954398097,0.131148189088724,0.00594900950947218
"17",60,17,0,-0.148935472472295,0.190301894063439,0.0212961825651492
"18",60,18,0,0.0105482108622882,0.276171566276109,0.145990045330329
"19",60,19,0,-0.182554593732613,0.137846174930958,-0.0229433329914452
"20",60,20,0,-0.193647898241522,0.0891391379240744,-0.0533234072025093
"21",60,21,0,-0.0401577127129373,0.251954480588329,0.10823404498301
"22",60,22,0,-0.322128575903383,-0.0582921610457265,-0.193710355718006
"23",60,23,0,-0.121517890301047,0.156364719857526,0.0177664976434852
"24",60,24,0,-0.145714761316273,0.0911434653646052,-0.0276740828861348
"25",60,25,0,-0.290458241631199,0.00312900418246923,-0.146898280359306
"26",60,26,0,-0.199797573514283,0.11337740650453,-0.0442983461774852
"27",60,27,0,-0.147398806508212,0.171922618467734,0.0125827081222428
"28",60,28,0,-0.1861251850923,0.0804701947632115,-0.0537859009879642
"29",60,29,0,-0.0987389927113881,0.204862032206818,0.0543167806369512
"30",60,30,0,-0.196787793486213,0.1218482676821,-0.0384470426390732
"31",60,31,0,-0.0734596037940276,0.157060684534306,0.0423643449057329
"32",60,32,0,-0.155333306899902,0.128280025197686,-0.0138042848605689
"33",60,33,0,-0.224190440669143,0.0909267137415461,-0.0683360453993849
"34",60,34,0,-0.126050013472111,0.143332866038423,0.00880110619451292
