"","simulation_setting_num","iter","CCCM","lower_bound","upper_bound","est_CCCM"
"67",58,67,0,-0.131090711415989,0.157719720610491,0.0135981156344226
"68",58,68,0,-0.396997471945331,0.0887826332418133,-0.164035785769862
"69",58,69,0,-0.136805777327155,0.216701188708876,0.041238186509378
"70",58,70,0,-0.235471427168344,0.0910146670808753,-0.0742167897469911
"71",58,71,0,-0.327098821092357,0.0947612333471974,-0.121659186414728
"72",58,72,0,-0.297147498654931,0.186634930629882,-0.0587022074107955
"73",58,73,0,-0.283197929334507,0.153283465734267,-0.0682209927895814
"74",58,74,0,-0.286253613339474,-0.0160803832855902,-0.154045094718311
"75",58,75,0,-0.103562907357689,0.255823657333603,0.0786864468048316
"76",58,76,0,-0.435781586545882,0.00541127061549776,-0.226787476202261
"77",58,77,0,-0.257958677061854,0.151844296036258,-0.0553895542380639
"78",58,78,0,-0.162067143019763,0.232109668955743,0.0364384820711988
"79",58,79,0,-0.1885268852003,0.200473496830952,0.00620817167264723
"80",58,80,0,-0.263205574570077,0.183367034639177,-0.0420176543022145
"81",58,81,0,-0.388460076022658,-0.0461409987950082,-0.224205151158367
"82",58,82,0,-0.0385550116205564,0.370710682239209,0.173561358389921
"83",58,83,0,-0.123796273236337,0.186960872430475,0.0323644580326727
"84",58,84,0,-0.258000011569264,0.146812885208036,-0.0579764439098693
"85",58,85,0,-0.135474029213713,0.250946835518576,0.0599833808126027
"86",58,86,0,-0.124121954282801,0.245344093500804,0.0627610499642418
"87",58,87,0,-0.331943662402149,-0.0185944078618747,-0.179826889639823
"88",58,88,0,-0.141483666587785,0.281795397929647,0.0734634346445914
"89",58,89,0,-0.164396706473971,0.144269574395755,-0.0103091420669714
"90",58,90,0,-0.225917793415153,0.109391662413485,-0.059954171026672
"91",58,91,0,-0.201254019783626,0.201455394934712,0.000104942327748993
"92",58,92,0,-0.301676049974591,0.191527945296348,-0.0586524138248497
"93",58,93,0,-0.224429341167696,0.109753122884604,-0.0589906881769929
"94",58,94,0,-0.208666899887304,0.102810163952398,-0.0542479121742762
"95",58,95,0,-0.074121811091162,0.37651963482502,0.159496565046875
"96",58,96,0,-0.284067124099398,0.0777749882702706,-0.106676704099264
"97",58,97,0,-0.0326164544741866,0.234804148813896,0.102953861117981
"98",58,98,0,-0.314598729697772,0.0872584944860711,-0.118520403921709
"99",58,99,0,0.113397359510206,0.420964568218694,0.274177641715044
"100",58,100,0,-0.272203466330639,0.149534929459438,-0.0642002714547836
"101",58,101,0,-0.270623688708531,0.136057363003624,-0.0701995021888858
"102",58,102,0,-0.205466709633262,0.182474545104089,-0.0119455921730874
"103",58,103,0,-0.0767770043990041,0.276265037373411,0.102986343095703
"104",58,104,0,-0.374548023445828,-0.0201417252853568,-0.204020057535983
"105",58,105,0,-0.501063824985525,-0.059619182486509,-0.296071180637211
"106",58,106,0,-0.363521861649319,0.0881389251387089,-0.145250317374459
"107",58,107,0,-0.349432980260797,0.234824679118684,-0.0626717915525685
"108",58,108,0,-0.326682344229135,0.0577280891450428,-0.139738325245021
"109",58,109,0,-0.0193038343202376,0.340485496260378,0.166113963272147
"110",58,110,0,-0.195876541537902,0.148924402731383,-0.0241956184227384
"111",58,111,0,-0.262253120142353,0.0958643460070757,-0.0859706366900579
"112",58,112,0,-0.264262047490049,0.10470521438783,-0.0826085864380183
"113",58,113,0,-0.266903526065968,0.11389598225124,-0.0793997689959069
"114",58,114,0,-0.220473437992164,0.175889376443623,-0.0232038539812159
"115",58,115,0,-0.0818163743897197,0.295098362658769,0.110616569000904
"116",58,116,0,-0.142320310675495,0.254919085740041,0.0586195742939802
"117",58,117,0,-0.312756363579531,0.0764445707704042,-0.122877751312195
"118",58,118,0,-0.248575081605426,0.0646975644330411,-0.094271936911974
"119",58,119,0,-0.221945641283581,0.223618347339022,0.000880030576379348
"120",58,120,0,-0.307414079584504,0.0325160481031895,-0.14162141117185
"121",58,121,0,-0.394954568773221,-0.04035557837756,-0.225095506248965
"122",58,122,0,-0.439284149936377,-0.113587208081562,-0.284628548364627
"123",58,123,0,-0.340641932921128,0.109827610908182,-0.121667330983418
"124",58,124,0,-0.250119630316509,0.0975177867035451,-0.0786928254822263
"125",58,125,0,-0.111680459763092,0.204238156953731,0.0474657813887855
"126",58,126,0,-0.325154310407417,-0.0324628495726345,-0.182857222644427
"127",58,127,0,-0.236616848519791,0.274966527794357,0.0205178375568015
"128",58,128,0,-0.0929355587980329,0.223156110227723,0.0667857688760046
"129",58,129,0,-0.45926462861746,-0.0190399730778647,-0.25215294647985
"130",58,130,0,-0.250970993720833,0.147858089711034,-0.0536977326636385
"131",58,131,0,-0.21885746950743,0.0754748896194704,-0.0732869128879915
"132",58,132,0,-0.448188255635765,-0.026790179023729,-0.249250685891729
"133",58,133,0,-0.144468327610855,0.257608800672746,0.0589612178424802
"134",58,134,0,-0.415739200009957,-0.0911714202326162,-0.260810210038686
"135",58,135,0,-0.21923670541985,0.203201842810766,-0.00839184684074311
"136",58,136,0,-0.272353124185695,0.158998274443886,-0.0594522565438434
"137",58,137,0,-0.402338485573238,0.0744228408126002,-0.174144496187084
"138",58,138,0,-0.0951294597786075,0.235717418800241,0.0722820737583672
"139",58,139,0,-0.201524321188261,0.296973618085687,0.0508941483148592
"140",58,140,0,-0.205893416748931,0.196461474887973,-0.00491489287824955
"141",58,141,0,-0.287925321448704,0.0900149589663947,-0.102658717457293
"142",58,142,0,0.0117652163318392,0.304874156327997,0.16188821768557
"143",58,143,0,-0.344521136870918,0.0414431249958277,-0.157550012311989
"144",58,144,0,-0.0487694381280468,0.269602652322467,0.113324664732907
"145",58,145,0,-0.254831502778055,0.182937765271043,-0.0377583481625428
"146",58,146,0,-0.0700794234651635,0.364453504617248,0.154657670519356
"147",58,147,0,-0.276013659276201,0.201833949605188,-0.0393387737094243
"148",58,148,0,-0.0732050990822534,0.269019586818092,0.100890738334916
"149",58,149,0,-0.431828539521295,0.0670346288215607,-0.194974837183492
"150",58,150,0,-0.0908108050493613,0.201653559052906,0.0566362924967878
"151",58,151,0,-0.135299629583971,0.142811202083892,0.00382984271916401
"152",58,152,0,-0.199141261611527,0.109260341781854,-0.0460374015669529
"153",58,153,0,-0.0456953891643429,0.371815031218447,0.170712261627873
"154",58,154,0,-0.214897071549357,0.072466898530657,-0.0727242595220169
"155",58,155,0,-0.096417244174157,0.254887807726733,0.0817748006104117
"156",58,156,0,-0.187262679591659,0.168183679110456,-0.00985066803699576
"157",58,157,0,-0.145931249449294,0.211630146305506,0.0339353177901595
"158",58,158,0,-0.200551543459992,0.11640576860234,-0.0431588137863127
"159",58,159,0,-0.25474740981859,0.172247535565596,-0.0432236403188612
"160",58,160,0,-0.284950261876988,0.0536710541213415,-0.119101457618804
"161",58,161,0,-0.223345497798998,0.156082015531229,-0.0348889139686091
"162",58,162,0,-0.260517054790546,0.145646068162514,-0.0599150497991419
"163",58,163,0,-0.355358202040209,0.0720573670877989,-0.14858220970213
"164",58,164,0,-0.276015600636092,0.149923857644492,-0.066054369189566
"165",58,165,0,-0.053060178138709,0.294100248565335,0.124322874102615
"166",58,166,0,-0.10187943637305,0.244688193875537,0.0736268779788732
"167",58,167,0,-0.125565678795278,0.158605828694547,0.0168605568010491
"168",58,168,0,-0.227422389567214,0.162187338366149,-0.0339056327972767
"169",58,169,0,-0.389879134671769,0.0110541864626885,-0.197664989675029
"170",58,170,0,-0.237788827219617,0.203901324817772,-0.0178127885681943
"171",58,171,0,-0.34386296691914,0.117138093960957,-0.119815974480193
"172",58,172,0,-0.341214933213403,0.153892171408935,-0.0998374472039539
"173",58,173,0,-0.230257751741081,0.142456506953076,-0.0454833739182184
"174",58,174,0,-0.238975905178015,0.147514108509368,-0.0475089168416616
"175",58,175,0,-0.127355127975912,0.212447250269162,0.0438131516788467
"176",58,176,0,-0.342865000125698,0.0826552453969115,-0.136390379492078
"177",58,177,0,-0.291433457199602,0.168080916138345,-0.0651281444799223
"178",58,178,0,-0.120024975007323,0.278501315835216,0.0825369399403119
"179",58,179,0,0.0134266482506112,0.365327208593569,0.195667604748225
"180",58,180,0,-0.319625727177073,0.0162377984132757,-0.156206059933556
"181",58,181,0,-0.252461562163992,0.0421081476139633,-0.107536156757767
"182",58,182,0,-0.302266779066179,0.156728996721569,-0.0768386855766939
"183",58,183,0,-0.266834657563218,0.116280251743124,-0.0781622853674686
"184",58,184,0,-0.184734890689729,0.251026506431603,0.034799728269227
"185",58,185,0,-0.296039794382119,0.00122142472058775,-0.150816637597693
"186",58,186,0,-0.253163828386918,0.074410835554313,-0.0918611913045392
"187",58,187,0,-0.166438686268057,0.209417116084808,0.02227632225442
"188",58,188,0,-0.393650958221445,0.0780483953086904,-0.167363421138907
"189",58,189,0,-0.243351312566831,0.0760843249107512,-0.0858390634205309
"190",58,190,0,-0.040959891228937,0.326066425584013,0.1476319638298
"191",58,191,0,-0.324757543079011,0.158855111379529,-0.0881429181622382
"192",58,192,0,-0.373748653127235,0.163872684617239,-0.113217341402648
"193",58,193,0,-0.213141474990967,0.124784943006188,-0.0454792472066914
"194",58,194,0,-0.113769006301101,0.30032540563335,0.0974960729329748
"195",58,195,0,-0.0377002770253034,0.308782235917193,0.139818342874421
"196",58,196,0,-0.289274206408836,0.0695599978931535,-0.113558797866905
"197",58,197,0,-0.104128506782206,0.347690587405763,0.128440158782178
"198",58,198,0,-0.093373427391178,0.279558034472742,0.0964771636547406
"199",58,199,0,-0.149045083177648,0.142719202468902,-0.00323171716816751
"200",58,200,0,-0.385424818044174,0.0534550151280519,-0.174645844340774
"201",58,201,0,-0.146278132809982,0.210051184300783,0.0329330053909804
"202",58,202,0,-0.28334973836802,0.152013577312862,-0.0689501658145444
"203",58,203,0,-0.152768422715049,0.216772134263102,0.0331342620869481
"204",58,204,0,-0.00557957000911643,0.341776690374682,0.173488894917612
"205",58,205,0,-0.215043196859374,0.0749911177253984,-0.0715380576922533
"206",58,206,0,-0.0969625534002655,0.29361134171527,0.102264050885098
"207",58,207,0,-0.0715570111276912,0.252874380961581,0.0931301728758272
"208",58,208,0,-0.0485526466669445,0.257607886680002,0.107064928942994
"209",58,209,0,-0.216357060788383,0.214158493162289,-0.00115269505571744
"210",58,210,0,-0.244805958808686,0.155514464490782,-0.0465131322586345
"211",58,211,0,-0.280097409270597,0.0696481326304411,-0.108583554022087
"212",58,212,0,-0.162767695515313,0.26333735695932,0.0526825144791774
"213",58,213,0,-0.104755720904911,0.169519829591904,0.0330034058360471
"214",58,214,0,-0.102811106768582,0.338572192830607,0.124010030404682
"215",58,215,0,-0.250550778260108,0.129406949691729,-0.0628489239870475
"216",58,216,0,-0.263939358528549,0.0361664581723954,-0.116545881330282
"217",58,217,0,-0.254181006876159,0.186382360255891,-0.0356303415194844
"218",58,218,0,-0.329261841196513,0.0310896320348163,-0.154210074947429
"219",58,219,0,-0.291892791438832,0.0148697081239166,-0.141917204215545
"220",58,220,0,-0.398880502524361,0.0215772927320216,-0.197729084263838
"221",58,221,0,-0.231291966996722,0.156577698232447,-0.0388192756245799
"222",58,222,0,-0.119972154471235,0.226103861472653,0.0547087198285181
"223",58,223,0,-0.22590055596779,0.127702127893108,-0.0506875961755041
"224",58,224,0,-0.327750605590213,0.00329879598595685,-0.166926732275819
"225",58,225,0,-0.179544789926955,0.148586836540372,-0.015907267471438
"226",58,226,0,-0.154530678548597,0.203733325768784,0.0254174355689185
"227",58,227,0,-0.134898088664198,0.225237205414113,0.0466865384104496
"228",58,228,0,-0.0378530844223714,0.213924204803105,0.0894646471089571
"229",58,229,0,-0.213841320902733,0.20264287890555,-0.00585304529267873
"230",58,230,0,-0.110666389338733,0.222466207398234,0.0575003624426675
"231",58,231,0,-0.305961359939666,0.116595788166492,-0.0991506810172314
"232",58,232,0,-0.348799923168479,0.121144440540731,-0.120577713076488
"233",58,233,0,-0.18381928881804,0.191352467401501,0.0039039658649896
"234",58,234,0,-0.267232811118282,0.0743884310598278,-0.0993488546567455
"235",58,235,0,-0.0218281747305896,0.347149800308329,0.168559676757003
"236",58,236,0,-0.211599126689941,0.185861235377516,-0.0133981804223248
"237",58,237,0,-0.142092268802258,0.239222328737463,0.0504016353368972
"238",58,238,0,-0.264876767469771,0.194044245161405,-0.0373873970417489
"239",58,239,0,-0.353467415721108,0.111615952521742,-0.127953648552912
"240",58,240,0,-0.288359158627516,0.155178245264587,-0.0700518482987693
"241",58,241,0,-0.227691792725656,0.209167836793875,-0.00972606577616609
"242",58,242,0,-0.0833598779232033,0.294813033806061,0.109694583294421
"243",58,243,0,-0.210343120462784,0.112936867967051,-0.0500130317780807
"244",58,244,0,-0.371937160875078,0.0406491236391782,-0.173234118220198
"245",58,245,0,-0.1303483350093,0.187639111120311,0.0293889370749386
"246",58,246,0,-0.309695816755178,0.159278523064923,-0.0796124439297135
"247",58,247,0,-0.263869781910311,0.186080394377461,-0.040971738700619
"248",58,248,0,-0.459803178906692,-0.0820371667624312,-0.281805102626039
"249",58,249,0,-0.12599181567888,0.0980427915809589,-0.0141521263060118
"250",58,250,0,-0.220655178688267,0.186086987394501,-0.0180300472100875
"251",58,251,0,-0.312583894192524,0.131294903847222,-0.0953838003750967
"252",58,252,0,-0.245695023618148,0.0712107121414128,-0.0895071256954612
"253",58,253,0,-0.417423680426954,-0.0389579060926242,-0.237169547203313
"254",58,254,0,-0.365913588480274,0.132678412788328,-0.124466955801986
"255",58,255,0,-0.031624988124396,0.257937945114649,0.115612024005073
"256",58,256,0,-0.225869930719062,0.214833929730456,-0.00579960938438179
"257",58,257,0,-0.390986651723095,0.127514158081223,-0.141421757001828
"258",58,258,0,-0.0708755171610004,0.279188578174643,0.107486803534541
"259",58,259,0,-0.18375719061868,0.136910000034569,-0.024041987591734
"260",58,260,0,-0.242449737833504,0.174361356178143,-0.03559192577263
"261",58,261,0,-0.168304325079144,0.260880601306009,0.0485278741306193
"262",58,262,0,-0.0739403886793147,0.339632033107575,0.138896774162057
"263",58,263,0,-0.122193052733718,0.243275162573543,0.0626407003391661
"264",58,264,0,-0.215326200254817,0.179023865982747,-0.01888565530379
"265",58,265,0,-0.306935947020849,0.115368529327553,-0.100298941883934
"266",58,266,0,-0.354537309246183,0.0601665742022318,-0.153958252353238
"267",58,267,0,-0.316485286183526,0.0545712740616333,-0.135712867549355
"268",58,268,0,0.0455899083445428,0.387033455600573,0.223145310195085
"269",58,269,0,-0.239234761305539,0.162706048765135,-0.0398774313459628
"270",58,270,0,-0.151097298408055,0.219364714775123,0.035347981091135
"271",58,271,0,-0.200179520933336,0.153033611434387,-0.0243323121832446
"272",58,272,0,-0.303540344434164,0.122110069741652,-0.0950582091976537
"273",58,273,0,-0.448978745896356,-0.00882845528714109,-0.241272253476633
"274",58,274,0,-0.100092228360817,0.230149863771173,0.0668597052308096
"275",58,275,0,-0.0758259013499919,0.179814235646046,0.0528601752555181
"276",58,276,0,-0.276368364859449,0.0775929004169242,-0.102635631191255
"277",58,277,0,-0.177102776171339,0.162735296745115,-0.00739733032759951
"278",58,278,0,-0.132894007897805,0.243102794543171,0.0571299360725592
"279",58,279,0,-0.181113456758693,0.156920953450885,-0.0124520197942617
"280",58,280,0,-0.25285638148711,0.0999172468881978,-0.0789405045343491
"281",58,281,0,-0.104892318405147,0.282543545408667,0.0923186665538733
"282",58,282,0,-0.169176753173139,0.230679601011859,0.0320330899194381
"283",58,283,0,-0.0835663932850331,0.383444015185194,0.158809037598861
"284",58,284,0,-0.17074361116399,0.204380813033188,0.0174320324204051
"285",58,285,0,-0.30888582692741,-0.0053862925909691,-0.160938301336145
"286",58,286,0,-0.251328436685644,0.192517562723842,-0.0309301268177339
"287",58,287,0,-0.182150067412096,0.154125803268959,-0.0144198694326192
"288",58,288,0,-0.151957129926062,0.186580328045637,0.0178224023979572
"289",58,289,0,-0.218389605702517,0.116038296842239,-0.05265180292342
"290",58,290,0,-0.218272894797934,0.110548490222318,-0.0553631938370566
"291",58,291,0,-0.0703938236820744,0.377771566133762,0.162032820383631
"292",58,292,0,-0.310364826112984,0.0680837146687765,-0.125711362345833
"293",58,293,0,-0.0309097621815134,0.290397265222246,0.133243195156998
"294",58,294,0,-0.184437438660684,0.136114777942595,-0.0247987533458725
"295",58,295,0,-0.148674657055451,0.326349720647776,0.0941961719348779
"296",58,296,0,-0.365627083004961,-0.0363717339640524,-0.20684866874128
"297",58,297,0,-0.36096694443211,0.0213339524162073,-0.176463385667805
"298",58,298,0,-0.136303353545423,0.241266457348159,0.0544268679667119
"299",58,299,0,-0.293660462872798,0.104267312783072,-0.0986381435941433
"300",58,300,0,-0.0985617970473084,0.180424545901599,0.0417450544140175
"301",58,301,0,-0.148360162512701,0.251260417371225,0.0535958115005276
"302",58,302,0,-0.343668228437252,0.132236572860371,-0.11214161552412
"303",58,303,0,-0.141141105112555,0.258331694165771,0.061039170391003
"304",58,304,0,-0.318039658143324,0.0340821041327445,-0.146620249877001
"305",58,305,0,-0.265800041942703,0.120147793967729,-0.0756592021119695
"306",58,306,0,-0.489038259780881,-0.0922105532142085,-0.303739803646969
"307",58,307,0,-0.23903176554252,0.0822847558922514,-0.0804635354847966
"308",58,308,0,-0.144746751477717,0.225008455627486,0.0415535122291596
"309",58,309,0,-0.0331649074226196,0.227098607531404,0.0986536131970586
"310",58,310,0,-0.252776388562778,0.197373081561181,-0.0291811254791114
"311",58,311,0,-0.147382549380037,0.217950851545696,0.036503746958294
"312",58,312,0,-0.12097774725864,0.222257700159403,0.0521809141260582
"313",58,313,0,-0.0662516329605783,0.181602048120804,0.0585778883947869
"314",58,314,0,-0.151059878526667,0.235521858978534,0.0438731951531127
"315",58,315,0,-0.316374141855987,0.080543568710888,-0.122823909597637
"316",58,316,0,-0.0368136723067156,0.271269923373943,0.12011912649687
"317",58,317,0,-0.351200549127114,-0.0878435249268655,-0.223599202631771
"318",58,318,0,-0.388446132663064,-0.0340993362565957,-0.218462182296498
"319",58,319,0,-0.220842658213725,0.179181999261027,-0.0216987802296968
"320",58,320,0,-0.308500163968489,0.140330278617702,-0.0885794753594946
"321",58,321,0,-0.185715352306592,0.224988851977498,0.0205016417189327
"322",58,322,0,-0.198700013530124,0.152209783810936,-0.0239838558398071
"323",58,323,0,-0.287654312005348,0.104462709711607,-0.0952909357346183
"324",58,324,0,-0.275960748317803,0.1295179923617,-0.0763784360603587
"325",58,325,0,-0.296759531141003,0.0264472941757892,-0.138851675272289
"326",58,326,0,-0.016556230751486,0.311282694943453,0.15152771080317
"327",58,327,0,-0.274316934768467,0.162625214515947,-0.0586546228601665
"328",58,328,0,-0.321203499754084,-0.0274928738059037,-0.178317258520465
"329",58,329,0,-0.246295940948039,0.193021269088121,-0.0279888004083844
"330",58,330,0,-0.268618763623519,0.103957154726516,-0.0853123585527476
"331",58,331,0,-0.242946138545096,0.0586407109644435,-0.0943161395209049
"332",58,332,0,-0.12170095298817,0.183708347809888,0.0317446714753821
"333",58,333,0,-0.370154405157691,-0.0219819365160823,-0.202457477070769
"334",58,334,0,0.0499142184809983,0.387700238095683,0.225575826533968
"335",58,335,0,-0.102913562491021,0.208014432861608,0.0538557725851873
"336",58,336,0,-0.245452618973782,0.027090542388914,-0.111272779862361
"337",58,337,0,-0.197392332561467,0.234548330381584,0.0194872767360353
"338",58,338,0,-0.234164120826011,0.0219823017669312,-0.107880940593411
"339",58,339,0,-0.0376683431735049,0.239261340455438,0.102787831115244
"340",58,340,0,-0.177454204813152,0.186397671247238,0.00462480372872035
"341",58,341,0,-0.314424714029477,0.0629333559709897,-0.130467772314875
"342",58,342,0,-0.294076442465147,0.162666370357528,-0.0693377949696884
"343",58,343,0,-0.0839929949654912,0.257388899669241,0.0893206553245565
"344",58,344,0,-0.0763115668385656,0.278283506524609,0.104299462903491
"345",58,345,0,-0.29452456007942,0.103635805047167,-0.0994225327050311
"346",58,346,0,-0.14432356068069,0.184309226575656,0.0205478503916613
"347",58,347,0,-0.102314456015023,0.190330338080437,0.0449727275618052
"348",58,348,0,-0.263870506568593,0.170492611604252,-0.0490057429026248
"349",58,349,0,-0.303103038863732,0.0440634260296964,-0.133616732141676
"350",58,350,0,-0.219254974336011,0.212200462528295,-0.00369942358440437
"351",58,351,0,-0.230692856408827,0.190334857827516,-0.0211151384113517
"352",58,352,0,-0.258176858213352,0.100151454188201,-0.081650691287793
"353",58,353,0,-0.317277910072701,-0.00174913778055644,-0.163697121768398
"354",58,354,0,0.0446239235549295,0.323120317005533,0.187640496810885
"355",58,355,0,-0.186698550509572,0.135195816776349,-0.0264366482200316
"356",58,356,0,-0.0202431217309021,0.290912789353839,0.138757670461947
"357",58,357,0,-0.234966174231597,0.0928805822914325,-0.073015003128104
"358",58,358,0,-0.115975406471447,0.204154394656617,0.0452511820130059
"359",58,359,0,-0.0836705201174274,0.16497834644262,0.0412932380231207
"360",58,360,0,-0.0592978115438907,0.351607486964747,0.152749758208474
"361",58,361,0,-0.231939787283049,0.119777424702928,-0.0578769261780972
"362",58,362,0,-0.0903224184092312,0.225741547212377,0.0694522680237495
"363",58,363,0,-0.405595258847224,-0.0888492924717832,-0.254020547851078
"364",58,364,0,-0.0932920907233093,0.326318411289056,0.121958963525058
"365",58,365,0,-0.305782198181268,0.0578682978947275,-0.128265989117233
"366",58,366,0,-0.0577350203525774,0.431734192511298,0.199405594364798
"367",58,367,0,-0.198609391937067,0.250303377520204,0.0272192839754249
"368",58,368,0,-0.251307915054095,0.137108548070713,-0.0593456233342946
"369",58,369,0,-0.422257760484747,-0.0675120660860102,-0.253384029976399
"370",58,370,0,-0.356095109785831,0.0373325124439823,-0.165978583419672
"371",58,371,0,-0.107211990546188,0.186310554725505,0.0404213054245507
"372",58,372,0,-0.274275313861482,0.094036997252869,-0.0933104782471724
"373",58,373,0,-0.331189011081969,0.09432012709393,-0.124137299795555
"374",58,374,0,-0.352808293920811,-0.00966733255343952,-0.186933430157753
"375",58,375,0,-0.0802415102645139,0.275099400303528,0.100637195106437
"376",58,376,0,-0.260503360450074,0.0342393446134719,-0.115677645901802
"377",58,377,0,-0.39471648807296,-0.035176723276755,-0.222498291069683
"378",58,378,0,-0.247979660902774,0.183067593554765,-0.0340389042501757
"379",58,379,0,-0.20694060319385,0.111917103476831,-0.0487538303618336
"380",58,380,0,-0.217636099250253,0.0676291377114754,-0.0765702282661902
"381",58,381,0,-0.401046223107964,0.0391828673925348,-0.190490470925184
"382",58,382,0,-0.103529549145425,0.311176192838425,0.108543358327598
"383",58,383,0,-0.131589273271957,0.243342817122263,0.0579188530091918
"384",58,384,0,-0.184429069009601,0.358438339566716,0.0939862833636477
"385",58,385,0,-0.18502445831074,0.179545291172207,-0.00283374328616034
"386",58,386,0,-0.418774002698409,0.0132728261576626,-0.213146580188559
"387",58,387,0,-0.143769921318892,0.254982172908091,0.0579157622677526
"388",58,388,0,-0.375818576389525,-0.0133676415315114,-0.201480282576465
"389",58,389,0,-0.246135059698809,0.166114602839487,-0.0417886969949254
"390",58,390,0,-0.285389765913306,0.049578826904425,-0.121359131349427
