"","simulation_setting_num","iter","CCCM","lower_bound","upper_bound","est_CCCM"
"1",72,1,0.72,0.636182851773797,0.767698692587755,0.708027338525535
"2",72,2,0.72,0.675366987117006,0.792996952461947,0.73978332542108
"3",72,3,0.72,0.708603065764026,0.810887061911804,0.764515505824291
"4",72,4,0.72,0.657374644120058,0.764816109227261,0.715296581146895
"5",72,5,0.72,0.631088386023437,0.763262523645894,0.703200473565573
"6",72,6,0.72,0.689349323649252,0.789662774533436,0.743662926193898
"7",72,7,0.72,0.657644152752064,0.774784628836255,0.721333685234163
"8",72,8,0.72,0.637869195775704,0.761018360935932,0.704712769220278
"9",72,9,0.72,0.619276824882528,0.768880869991091,0.701733598472145
"10",72,10,0.72,0.700517319384592,0.810486784073323,0.760913322631909
"11",72,11,0.72,0.61111046999245,0.749174660987343,0.686275697911846
"12",72,12,0.72,0.640752935384509,0.775573865188936,0.714740133433298
"13",72,13,0.72,0.619637688918242,0.739757602788054,0.684312658311122
"14",72,14,0.72,0.647248977278476,0.781708908677782,0.721204024308168
"15",72,15,0.72,0.65582787449287,0.766144559190485,0.715416087205528
"16",72,16,0.72,0.655327423893946,0.782596548717365,0.725095833192245
"17",72,17,0.72,0.689930447964525,0.815751023757129,0.759868197117489
"18",72,18,0.72,0.686135015746318,0.794436195619181,0.745158859972388
"19",72,19,0.72,0.686369461506218,0.803649567215209,0.750869733202445
"20",72,20,0.72,0.645649650889486,0.762103520001633,0.708670558368779
"21",72,21,0.72,0.700707562502377,0.813427497142083,0.76280234545731
"22",72,22,0.72,0.5387125846568,0.692642240598249,0.621642977197227
"23",72,23,0.72,0.669144205294398,0.788566986755578,0.734491508299763
"24",72,24,0.72,0.644342533899731,0.769855655850709,0.712758503198436
"25",72,25,0.72,0.605905309783877,0.746921845385355,0.682719953241745
"26",72,26,0.72,0.665841704193652,0.791475119461159,0.734901309016697
"27",72,27,0.72,0.688637199612859,0.809422949382934,0.755375242256728
"28",72,28,0.72,0.611576438786432,0.757996406171988,0.691832636425977
"29",72,29,0.72,0.692608761690443,0.802370448415309,0.75267263557763
"30",72,30,0.72,0.634369137239426,0.766641570652281,0.706625650409766
"31",72,31,0.72,0.653105508855862,0.758720836800355,0.709881237514376
"32",72,32,0.72,0.677080413178153,0.787616181221398,0.737242947192131
"33",72,33,0.72,0.604849364334685,0.763873638178088,0.692687937382119
"34",72,34,0.72,0.632730952175285,0.771244732432697,0.708753603393188
"35",72,35,0.72,0.582208725477112,0.724287736461891,0.659089236609243
"36",72,36,0.72,0.565691888769111,0.695755540079554,0.635205778956246
"37",72,37,0.72,0.698788734270864,0.81492261889283,0.762943470401106
"38",72,38,0.72,0.633910449375702,0.753188163156733,0.698366435175391
"39",72,39,0.72,0.697887466809761,0.812939002667578,0.761343141697339
"40",72,40,0.72,0.641609959209121,0.757253266755113,0.704069459314905
"41",72,41,0.72,0.633325062120286,0.749588141362923,0.695990444603374
