"","simulation_setting_num","iter","MCCC","lower_bound","upper_bound","MCCC_est"
"1",7,1,0.5,0.106751611181834,0.525927583626172,0.332671645220807
"2",7,2,0.5,0.113871662652505,0.491148487501197,0.314895248565996
"3",7,3,0.5,0.0686356195026704,0.416503002311115,0.250642848247058
"4",7,4,0.5,0.195156084990694,0.512160212888829,0.364159311169728
"5",7,5,0.5,0.184250275262571,0.536316955541341,0.373663941659835
"6",7,6,0.5,-0.0354225260745612,0.350562434847614,0.163833828883338
"7",7,7,0.5,0.039005866495394,0.356862965110812,0.203284290801291
"8",7,8,0.5,0.197852146795289,0.513272220584116,0.366028332910875
"9",7,9,0.5,0.069875684703452,0.514831357813669,0.309177377805831
"10",7,10,0.5,0.00340420956033807,0.376089618964965,0.196847375088727
"11",7,11,0.5,0.311200271619082,0.628895465967481,0.485939161843559
"12",7,12,0.5,0.0177257586814903,0.548628262418249,0.306857196107226
"13",7,13,0.5,-0.0413419753366376,0.494429251818898,0.245172578943261
"14",7,14,0.5,0.29614983579454,0.639040102330098,0.486085397560283
"15",7,15,0.5,0.229888726645623,0.592277998100909,0.428142331546314
"16",7,16,0.5,0.202712734672711,0.646370774955766,0.452070748324509
"17",7,17,0.5,0.412945058945522,0.693418836054042,0.569534660479267
"18",7,18,0.5,0.153590538799127,0.453897497397879,0.311501090414203
"19",7,19,0.5,0.145743321954768,0.508443930420381,0.33966055569022
"20",7,20,0.5,0.0425706694157338,0.288977264896663,0.168403584879585
"21",7,21,0.5,0.100299641929531,0.360775638836175,0.234747222248448
"22",7,22,0.5,0.0916125306276458,0.347071762406264,0.223170544313399
"23",7,23,0.5,0.107154560497901,0.558499672082309,0.353211939616553
"24",7,24,0.5,0.116908675062494,0.58955547888154,0.377563560607819
"25",7,25,0.5,0.0767094342709943,0.488785650384456,0.296485519442284
"26",7,26,0.5,0.0797937279392159,0.384965538885139,0.238251835637241
"27",7,27,0.5,0.365122953976918,0.610566984227379,0.497745410887972
"28",7,28,0.5,0.272973520708416,0.496714974345816,0.3905974075423
"29",7,29,0.5,0.0291832893665946,0.441464061667883,0.246440594202225
"30",7,30,0.5,0.295282426408269,0.606108867357952,0.464900943732041
"31",7,31,0.5,0.211314279011499,0.552368296848563,0.395383310227129
"32",7,32,0.5,0.2119622173435,0.481826100125085,0.354247426460852
"33",7,33,0.5,0.236449341882787,0.576251553107576,0.42101177008455
"34",7,34,0.5,0.217287997705069,0.603517149521205,0.429867760533247
"35",7,35,0.5,0.321004897846319,0.673429214554599,0.518933714943502
"36",7,36,0.5,0.117718764310767,0.465538461455633,0.301631210263282
"37",7,37,0.5,0.208917129721921,0.642025169611063,0.451692946845756
"38",7,38,0.5,0.070268805588896,0.41086564538366,0.248223260643883
"39",7,39,0.5,0.0860993570510925,0.525386021782728,0.323034781368946
"40",7,40,0.5,0.329610369570288,0.611249561330669,0.482818057149919
"41",7,41,0.5,0.296836731393107,0.567017024555428,0.441893413794386
"42",7,42,0.5,0.206879177563923,0.512562502808787,0.369681383364505
"43",7,43,0.5,0.187106325609727,0.587058099906325,0.40636627210642
"44",7,44,0.5,0.121562551076466,0.511355638912814,0.330478382532526
"45",7,45,0.5,-0.0699647330891768,0.315709128963504,0.127696421227291
"46",7,46,0.5,0.0821479997847783,0.577921322450763,0.354721639734619
"47",7,47,0.5,0.286716904610544,0.540690777954175,0.421946949461517
"48",7,48,0.5,0.257202020026918,0.554520975549882,0.416952963265895
"49",7,49,0.5,0.18090030364164,0.503667689814004,0.352732269787083
"50",7,50,0.5,0.233315066079793,0.616426705448485,0.445006940495235
"51",7,51,0.5,0.117979990131671,0.459296728300523,0.298139015983483
"52",7,52,0.5,0.0755439101562148,0.510440740067959,0.309060960804922
"53",7,53,0.5,0.244363726448243,0.526948581085525,0.394957703946199
"54",7,54,0.5,0.136601810542337,0.525693243286337,0.345934375613061
"55",7,55,0.5,0.149944159640651,0.512206698610663,0.343803959500522
"56",7,56,0.5,-0.160064694023772,0.368016785669531,0.111866910999404
"57",7,57,0.5,0.138715423490199,0.506404362066966,0.335265483260073
"58",7,58,0.5,0.12301973078306,0.5330276744697,0.344337743284178
"59",7,59,0.5,0.132184595688546,0.532410901013169,0.348058762151904
"60",7,60,0.5,0.00512816939349897,0.374603958730088,0.19684482735634
"61",7,61,0.5,0.189662025872728,0.555474307965716,0.38772970166153
"62",7,62,0.5,0.0903084281635003,0.488162196726723,0.302346273900239
"63",7,63,0.5,0.179477140302832,0.499333636026361,0.3495492869251
"64",7,64,0.5,0.188591178745622,0.442037633616908,0.321050794858457
"65",7,65,0.5,0.126910469582324,0.397297954527727,0.26735906551882
"66",7,66,0.5,0.106238851806319,0.45340306011103,0.289305788941825
"67",7,67,0.5,0.0966289448882024,0.583794641570325,0.364933578798744
"68",7,68,0.5,0.0888049058472867,0.427109975103883,0.2661335023785
"69",7,69,0.5,0.285505211035544,0.649815340010236,0.488678180859333
"70",7,70,0.5,0.188772987594817,0.533698859631391,0.374101666261296
"71",7,71,0.5,0.210890639463008,0.550939924964733,0.394329630777188
"72",7,72,0.5,0.164983637801989,0.530107333934604,0.361317123799864
"73",7,73,0.5,0.158025445600721,0.513328577766503,0.34811733626236
"74",7,74,0.5,0.214674152116739,0.543485540466174,0.391506175219957
"75",7,75,0.5,0.127709952694577,0.497217377231758,0.324802741599739
"76",7,76,0.5,0.0100329956805873,0.439148165786217,0.236066306152843
"77",7,77,0.5,0.186081980558445,0.518932950264435,0.364076165909927
"78",7,78,0.5,0.244602024391111,0.568330135211552,0.419724859271439
"79",7,79,0.5,0.237602195692495,0.579699931527211,0.423640885399829
"80",7,80,0.5,0.132839801782941,0.568130056609832,0.370664695666416
"81",7,81,0.5,0.224078474352635,0.55036914025672,0.399814735744856
"82",7,82,0.5,0.149998501684502,0.471965697863517,0.320197933670925
"83",7,83,0.5,0.161968274123774,0.548468293391058,0.371185771289361
"84",7,84,0.5,0.311008507169275,0.617760176717125,0.478870892189928
"85",7,85,0.5,0.216852721311764,0.477330682822095,0.353936049553079
"86",7,86,0.5,0.25575334510324,0.597072830352332,0.442288749457566
"87",7,87,0.5,0.165950999668199,0.520646317579978,0.35605692101814
"88",7,88,0.5,0.213892019890834,0.618126601324321,0.437881736251429
"89",7,89,0.5,-0.0632791998506875,0.426883274421922,0.193872381714774
"90",7,90,0.5,0.282598690621495,0.672422194939245,0.502636514789392
"91",7,91,0.5,0.0755987585311064,0.440244946517626,0.267471904123446
"92",7,92,0.5,0.16307924145616,0.495423631155184,0.339817001291327
"93",7,93,0.5,0.250057990654755,0.574859460296063,0.426092580746369
"94",7,94,0.5,0.0828874149547674,0.47109022177182,0.288816254826695
"95",7,95,0.5,0.343499502069846,0.649999352130629,0.512914078989751
"96",7,96,0.5,0.117950925481987,0.525338692863055,0.33734524955561
"97",7,97,0.5,0.0827168011749622,0.449392909273696,0.276069957936005
"98",7,98,0.5,0.0569030061639402,0.591969007884885,0.352966337083244
"99",7,99,0.5,0.273490938505137,0.61422786813214,0.460667166133792
"100",7,100,0.5,0.123618418867288,0.536945224176374,0.347021671600014
"101",7,101,0.5,0.231071338296714,0.564645542760147,0.411548443378903
