"","simulation_setting_num","iter","MCCC","lower_bound","upper_bound","est_MCCC"
"1",14,1,0.9,0.582498967462054,0.797130898745033,0.705649401921971
"2",14,2,0.9,0.539917748379621,0.854643836395684,0.7345714484995
"3",14,3,0.9,0.724458723451874,0.929694472121747,0.858220136597497
"4",14,4,0.9,0.768331986025156,0.92941771835856,0.870507307508522
"5",14,5,0.9,0.666790368426143,0.900093362579946,0.814018520039331
"6",14,6,0.9,0.700823096893514,0.897897975686379,0.822691940428134
"7",14,7,0.9,0.619865765146647,0.890662936723727,0.791320872655895
"8",14,8,0.9,0.550816008133488,0.885594666903977,0.765902068074862
"9",14,9,0.9,0.661258594644325,0.874708804836592,0.790931818834017
"10",14,10,0.9,0.748928287497159,0.909732216952995,0.847789200628749
"11",14,11,0.9,0.733374231728344,0.852487507272933,0.800710033819332
"12",14,12,0.9,0.675632740487191,0.884103808389429,0.803228572559906
"13",14,13,0.9,0.740092083784382,0.902372420834192,0.838993870708302
"14",14,14,0.9,0.59460767493764,0.940016295603188,0.837121876439655
"15",14,15,0.9,0.786686297529994,0.942032115932599,0.887332376486762
"16",14,16,0.9,0.691667458112301,0.832130551651465,0.771120023442779
"17",14,17,0.9,0.733105176937174,0.886679856579207,0.82452624067461
"18",14,18,0.9,0.709154654113354,0.869259535805543,0.803269692497986
"19",14,19,0.9,0.791208256302885,0.912638605073011,0.863990093930465
"20",14,20,0.9,0.792706293831638,0.903912085107714,0.858058676446949
"21",14,21,0.9,0.805852538020036,0.92863233462949,0.881336482626178
"22",14,22,0.9,0.844469193205049,0.934943436576373,0.898892292520595
"23",14,23,0.9,0.683376528810847,0.86259425939368,0.78923798706096
"24",14,24,0.9,0.748804779214403,0.892525036890248,0.834329491776659
"25",14,25,0.9,0.779525047176335,0.931526167639083,0.87569145154635
"26",14,26,0.9,0.76484989299102,0.914392907453727,0.856683584634784
"27",14,27,0.9,0.782376114676994,0.914575237199748,0.862528638384305
"28",14,28,0.9,0.749133314063262,0.925933195242704,0.861732972465959
"29",14,29,0.9,0.63741213619447,0.847617167652207,0.761894438064752
"30",14,30,0.9,0.573581286569496,0.861862532363836,0.751630644658473
"31",14,31,0.9,0.805844061459994,0.899887952426076,0.86000020902301
"32",14,32,0.9,0.76181341755498,0.919365414458629,0.859836389088091
"33",14,33,0.9,0.690093910319105,0.875150311960319,0.801001666742998
"34",14,34,0.9,0.844678393321561,0.914950751347392,0.884743782673291
"35",14,35,0.9,0.715131566721351,0.891533321171244,0.822170566923699
"36",14,36,0.9,0.685590999391985,0.884575915051957,0.806874036856178
"37",14,37,0.9,0.719416848489856,0.956620789878753,0.886527448115802
"38",14,38,0.9,0.762381606147913,0.916899229069687,0.857954338451559
"39",14,39,0.9,0.819384333571381,0.932978727235455,0.889164699363373
"40",14,40,0.9,0.694892975842324,0.893380324586945,0.817054142768217
"41",14,41,0.9,0.730705326470246,0.913364146572579,0.84512605162994
"42",14,42,0.9,0.611677151041939,0.884602254937222,0.783383737490799
"43",14,43,0.9,0.773957733821812,0.931960456827608,0.8744332239874
"44",14,44,0.9,0.788161916958106,0.892879223435993,0.848635093993469
"45",14,45,0.9,0.427129661686513,0.734212472698699,0.60251943188456
"46",14,46,0.9,0.665150806322427,0.883915542466857,0.799669563162872
"47",14,47,0.9,0.729686161852833,0.906514031113656,0.839013787432452
"48",14,48,0.9,0.790618572487999,0.929363663324433,0.877176974597411
"49",14,49,0.9,0.769729550432077,0.902762430975718,0.849208681326875
"50",14,50,0.9,0.65703736375521,0.897923082463274,0.809124503654155
"51",14,51,0.9,0.766929920125226,0.912881251800712,0.856135055965757
"52",14,52,0.9,0.771641178053473,0.887432415809153,0.838779031858453
"53",14,53,0.9,0.728784779885347,0.905420781389527,0.83782183480243
"54",14,54,0.9,0.763761880968674,0.904074132612955,0.848181217230481
"55",14,55,0.9,0.85107002853574,0.938977990948352,0.904182463439315
"56",14,56,0.9,0.774751650089535,0.937124391578641,0.879374874896254
"57",14,57,0.9,0.748033623880727,0.917529944951841,0.854021706271094
"58",14,58,0.9,0.759823736577671,0.868790899637878,0.821678461114118
"59",14,59,0.9,0.612139234976971,0.908676687797506,0.806210736078166
"60",14,60,0.9,0.654955776980589,0.889352949234265,0.800992492877787
"61",14,61,0.9,0.69791464310815,0.893442094327598,0.818077610104546
"62",14,62,0.9,0.685652183521904,0.880355777488699,0.803540517713561
"63",14,63,0.9,0.671884110890741,0.838861270531483,0.768127327918409
"64",14,64,0.9,0.706793192316591,0.869742575031759,0.802780537749142
"65",14,65,0.9,0.635481328293641,0.933612681670934,0.839119003904958
"66",14,66,0.9,0.711747982932057,0.906897584120318,0.833728403039815
"67",14,67,0.9,0.78909178730825,0.921468962628017,0.870186647234893
"68",14,68,0.9,0.756059168802096,0.918696009095543,0.857487968053674
"69",14,69,0.9,0.663550301579192,0.899104271559928,0.812155082379782
"70",14,70,0.9,0.674181286859898,0.919424119240107,0.834211907165392
"71",14,71,0.9,0.759680497828011,0.903094848832264,0.84605504574444
"72",14,72,0.9,0.787530393052018,0.890987211136501,0.847100311473366
"73",14,73,0.9,0.638345149980551,0.900839554747207,0.8061786335345
"74",14,74,0.9,0.794665011460184,0.901623405961616,0.857122461967508
"75",14,75,0.9,0.682353349587679,0.871906380090817,0.79586861620932
"76",14,76,0.9,0.657400914404574,0.89286630323553,0.804787159583042
"77",14,77,0.9,0.777607930393119,0.909148958983247,0.856736064171993
"78",14,78,0.9,0.740653970420158,0.891383774904473,0.830663840593942
"79",14,79,0.9,0.700350107547268,0.889832832384053,0.815942169987931
"80",14,80,0.9,0.666038851132529,0.859784559513031,0.781048574772875
"81",14,81,0.9,0.783922502540058,0.909878138807571,0.859425120483513
"82",14,82,0.9,0.813056819825425,0.91137347870508,0.870654377838932
"83",14,83,0.9,0.753316682415549,0.890237345960684,0.834210152931782
"84",14,84,0.9,0.756980384926695,0.908800627278013,0.849637521509859
"85",14,85,0.9,0.7379427343987,0.920620286347591,0.853665806496715
"86",14,86,0.9,0.711779643504315,0.892271357761349,0.821648463982963
"87",14,87,0.9,0.780478795674424,0.926095206210493,0.8712910893573
"88",14,88,0.9,0.821581490145746,0.938705383595484,0.894570607383375
"89",14,89,0.9,0.813635029933756,0.946322639261651,0.898911869888986
"90",14,90,0.9,0.674207422776213,0.895406344452054,0.812208617865473
"91",14,91,0.9,0.844516702668764,0.928552410483645,0.894149504029635
"92",14,92,0.9,0.589624983549075,0.922168082390016,0.814484746980518
"93",14,93,0.9,0.711429789381056,0.90803177962235,0.834607623367862
"94",14,94,0.9,0.802549879932578,0.93219986170918,0.883243568001908
"95",14,95,0.9,0.799060339923269,0.922325758540185,0.874099452623645
"96",14,96,0.9,0.744947674610799,0.93145209449142,0.865629491065584
"97",14,97,0.9,0.739942834359646,0.913297130150785,0.847918864056586
"98",14,98,0.9,0.81804177940493,0.912950867681679,0.873560724125561
"99",14,99,0.9,0.805649813443661,0.952727288445637,0.9028666150965
"100",14,100,0.9,0.6539873694549,0.845953197614436,0.766584212140627
"101",14,101,0.9,0.673651433638025,0.937148377686228,0.85264107686437
"102",14,102,0.9,0.703454321447192,0.86828412957612,0.800529620163526
"103",14,103,0.9,0.77265167778268,0.912407491853526,0.857624468119551
"104",14,104,0.9,0.696068303616075,0.89456920725993,0.818412011338475
"105",14,105,0.9,0.726207742616285,0.914335517201583,0.844597818216187
"106",14,106,0.9,0.734150730031415,0.899509922131826,0.834767260052174
"107",14,107,0.9,0.739010265880256,0.872764856528651,0.816568339791446
"108",14,108,0.9,0.719039279598368,0.895967844648817,0.826985202783116
"109",14,109,0.9,0.762373031553852,0.890753849384981,0.837789046139547
"110",14,110,0.9,0.554461572352373,0.77402466784385,0.679155750800342
"111",14,111,0.9,0.619443693319051,0.892126503203446,0.7925214557332
"112",14,112,0.9,0.814001929906202,0.915468001399959,0.87394357817477
"113",14,113,0.9,0.570135754825598,0.820492669890829,0.717766916529402
"114",14,114,0.9,0.658607170152958,0.892892224380262,0.805184065417487
"115",14,115,0.9,0.793289841601103,0.919179088223901,0.869731606701546
"116",14,116,0.9,0.759331944957245,0.908774901157282,0.850384328877409
"117",14,117,0.9,0.735861488415904,0.925264868453791,0.857259236753648
"118",14,118,0.9,0.538434489162034,0.864490033994756,0.742666132408607
"119",14,119,0.9,0.681195042688497,0.896332577852584,0.815184591903674
"120",14,120,0.9,0.488065088904602,0.821448160747072,0.689701210680479
"121",14,121,0.9,0.750685081601354,0.89406172854063,0.836128798877058
"122",14,122,0.9,0.579527141972946,0.844045021108267,0.739063548907738
"123",14,123,0.9,0.717807894843142,0.934549035826845,0.861242565469351
"124",14,124,0.9,0.68799375026324,0.877239561709158,0.801895148403101
"125",14,125,0.9,0.578555063963575,0.856474811697525,0.748759236029819
"126",14,126,0.9,0.717867474388097,0.889149387156011,0.821215829208661
"127",14,127,0.9,0.702537485844754,0.894812922825495,0.82069101412627
"128",14,128,0.9,0.689631308010673,0.886003034816222,0.809348329904922
"129",14,129,0.9,0.769621934937059,0.911441078486383,0.855867171861055
"130",14,130,0.9,0.704625581888061,0.915441422657948,0.83914576950788
"131",14,131,0.9,0.387429871018395,0.760265610172236,0.606147300663367
"132",14,132,0.9,0.752407668182526,0.911661061423244,0.850477843088673
"133",14,133,0.9,0.742133051325289,0.923862429876095,0.857809415458405
"134",14,134,0.9,0.606797317652572,0.869440649533096,0.768768577605408
"135",14,135,0.9,0.667365492981198,0.924292293825252,0.837232777006382
"136",14,136,0.9,0.762845229755676,0.921079890099822,0.861605858864694
"137",14,137,0.9,0.741584633731426,0.897819194048084,0.835905355078325
"138",14,138,0.9,0.668991718675038,0.872649663034683,0.791897506187173
"139",14,139,0.9,0.727575829278538,0.866992593976178,0.808332227487197
"140",14,140,0.9,0.735376075763533,0.886514219961882,0.825189911969383
"141",14,141,0.9,0.723374944901894,0.910697458559717,0.840578746864351
"142",14,142,0.9,0.511686237198289,0.819342295497645,0.696212471470078
"143",14,143,0.9,0.723681028337155,0.908006470454793,0.838378014354941
"144",14,144,0.9,0.766378283784901,0.903244601751676,0.848431676113866
"145",14,145,0.9,0.705423271618617,0.90021504398877,0.826085646497337
"146",14,146,0.9,0.763038239124458,0.925314499245041,0.865312533301834
"147",14,147,0.9,0.7109715413811,0.891691761595088,0.82092065677352
"148",14,148,0.9,0.81837675851244,0.918034921071299,0.877347973226048
"149",14,149,0.9,0.750451721701211,0.917171958322363,0.854461403702113
"150",14,150,0.9,0.786848749181676,0.939605796394098,0.885111145229876
"151",14,151,0.9,0.810783282133016,0.921299453211078,0.877186719335857
"152",14,152,0.9,0.559566225337788,0.843152707984398,0.73156718964506
"153",14,153,0.9,0.704039912781575,0.933003165816901,0.85599906774827
"154",14,154,0.9,0.74158024076889,0.89263061877813,0.831923944295466
"155",14,155,0.9,0.690745244862397,0.886760511874103,0.810322579996647
"156",14,156,0.9,0.844835400021203,0.920304441441834,0.888429275809411
"157",14,157,0.9,0.722482043928078,0.885872514416792,0.820261567007035
"158",14,158,0.9,0.806087555550913,0.903392723116345,0.862509510700721
"159",14,159,0.9,0.79644162065073,0.921006551940422,0.872202634073454
"160",14,160,0.9,0.768271810932977,0.911900584974991,0.855789311465573
"161",14,161,0.9,0.719143103012012,0.902125317087771,0.832028932929092
"162",14,162,0.9,0.674323048254787,0.903981282465465,0.819766255676208
"163",14,163,0.9,0.657540286023934,0.898631555879417,0.809909425508219
"164",14,164,0.9,0.578163497052981,0.857762656490755,0.749694692553849
"165",14,165,0.9,0.645299322986707,0.89677880427668,0.804542734173165
"166",14,166,0.9,0.700898918120797,0.876065861780006,0.805411415501731
"167",14,167,0.9,0.819896220045273,0.906371527375594,0.869653485148869
"168",14,168,0.9,0.682811428176257,0.920920895572566,0.838086481266036
"169",14,169,0.9,0.619094300936196,0.855627500000557,0.761662581294072
"170",14,170,0.9,0.754151405022001,0.940798687241583,0.877256270535362
"171",14,171,0.9,0.362480731536644,0.738665862481634,0.580779297497462
"172",14,172,0.9,0.495175091234428,0.899214917932032,0.763893572882488
"173",14,173,0.9,0.794821681348523,0.912065534345851,0.864788729600723
"174",14,174,0.9,0.731475121415967,0.883381338547785,0.821503748355818
"175",14,175,0.9,0.778365974214141,0.894169857361826,0.845962732343094
"176",14,176,0.9,0.722809466048227,0.902741124650629,0.833706537750324
"177",14,177,0.9,0.579453925327623,0.89607677739607,0.784433167110193
"178",14,178,0.9,0.706124608658243,0.866071056480973,0.799878993686587
"179",14,179,0.9,0.727292226409959,0.925821301009233,0.85531759295069
"180",14,180,0.9,0.6819353830551,0.867210647801032,0.792166157778654
"181",14,181,0.9,0.543325044720907,0.895452639587495,0.773436194475236
"182",14,182,0.9,0.628541586873686,0.867181694731389,0.774029296748833
"183",14,183,0.9,0.733202161966037,0.912165549598168,0.844867951351684
"184",14,184,0.9,0.744014336702696,0.892873203598836,0.832941105158813
"185",14,185,0.9,0.788055355005014,0.909073433042574,0.860227753994995
"186",14,186,0.9,0.793914851152043,0.91598716082602,0.867459056467287
"187",14,187,0.9,0.659535898138177,0.916442006326472,0.827188786371992
"188",14,188,0.9,0.408112922066688,0.88347236418303,0.722262305956984
"189",14,189,0.9,0.74528649922417,0.883583635663666,0.826526494090999
"190",14,190,0.9,0.733702250102959,0.869549486680572,0.812371765012184
"191",14,191,0.9,0.778734575757821,0.942651157666131,0.8857266746833
"192",14,192,0.9,0.753990521289506,0.90933311547196,0.849094554153769
"193",14,193,0.9,0.305792319238159,0.891595186697779,0.702780963838431
"194",14,194,0.9,0.786193069759214,0.908154095853844,0.858900338915672
"195",14,195,0.9,0.68336545958933,0.916566661411558,0.834038891949272
"196",14,196,0.9,0.708293791811619,0.894479516384302,0.822282316009195
"197",14,197,0.9,0.749479472763853,0.903895047677156,0.843284821541145
"198",14,198,0.9,0.746706605574659,0.889360061632043,0.831248433107908
"199",14,199,0.9,0.53032234203921,0.788076691118075,0.679650712640854
"200",14,200,0.9,0.682932826659146,0.921027243937729,0.838224522508486
"201",14,201,0.9,0.751281627474212,0.920807330497746,0.857837743369861
"202",14,202,0.9,0.721080074475062,0.894922211732021,0.826821084503135
"203",14,203,0.9,0.809707535673609,0.917614046605204,0.874040329667203
"204",14,204,0.9,0.623060584599522,0.858216167107901,0.765042736592637
"205",14,205,0.9,0.78764080810678,0.913254394918639,0.863256870831279
"206",14,206,0.9,0.77752394408046,0.911849100546428,0.858794426616696
"207",14,207,0.9,0.660124873955067,0.879440554641759,0.794369507078485
"208",14,208,0.9,0.756069707948565,0.889392143393825,0.834565127247391
"209",14,209,0.9,0.768589541409659,0.926023619195696,0.867602965999262
"210",14,210,0.9,0.606747969754706,0.850232844697504,0.753228387923113
