"","simulation_setting_num","iter","MCCC","lower_bound","upper_bound","MCCC_est"
"1",15,1,0.9,0.828067698517103,0.907676512746597,0.873595599722292
"2",15,2,0.9,0.860099617667759,0.926218132616062,0.898120408337706
"3",15,3,0.9,0.778974477333729,0.879336739647899,0.836017190265993
"4",15,4,0.9,0.878963310740671,0.930004765746524,0.907788590591269
"5",15,5,0.9,0.859689564663991,0.921304312407929,0.894673758370651
"6",15,6,0.9,0.837083393439298,0.90136327436952,0.872961908709674
"7",15,7,0.9,0.789988819791318,0.902722533468,0.856236772100376
"8",15,8,0.9,0.84034645684832,0.92211450793429,0.88805789997773
"9",15,9,0.9,0.832737520065645,0.898279058164675,0.86927814086606
"10",15,10,0.9,0.788521598735831,0.883184915801959,0.842227216177208
"11",15,11,0.9,0.869169660423945,0.923047625909643,0.899473820722109
"12",15,12,0.9,0.841971609532801,0.914418992083406,0.883364520636427
"13",15,13,0.9,0.840900218074672,0.912521040036,0.881691285387339
"14",15,14,0.9,0.840015800523075,0.902397869147189,0.874784498226891
"15",15,15,0.9,0.849498077948271,0.906646624721957,0.881253373452154
"16",15,16,0.9,0.837811870492673,0.912772733465636,0.88069159611299
"17",15,17,0.9,0.887704133459722,0.938060805395276,0.91643800971368
"18",15,18,0.9,0.799157808935557,0.89512762148453,0.854261232328577
"19",15,19,0.9,0.822554850921342,0.906438982515551,0.870690699578322
"20",15,20,0.9,0.814313868655902,0.890387756495958,0.856950013042014
"21",15,21,0.9,0.794173069459439,0.893634995292531,0.851383646365635
"22",15,22,0.9,0.816611691324724,0.917235326649336,0.87614702832708
"23",15,23,0.9,0.813191793477948,0.901868166785033,0.864088156978509
"24",15,24,0.9,0.798977927314651,0.899381950471354,0.857117166467761
"25",15,25,0.9,0.848866666006377,0.901977869357804,0.878099556720764
"26",15,26,0.9,0.8243755924789,0.905237969600517,0.87056529265505
"27",15,27,0.9,0.861420137487444,0.930289404726003,0.901408068740885
"28",15,28,0.9,0.857794793096135,0.912377407362538,0.88817902006389
"29",15,29,0.9,0.842108524269478,0.916978911412689,0.885144467947847
"30",15,30,0.9,0.829883452311775,0.907695299998728,0.874293816685771
"31",15,31,0.9,0.872421723179129,0.920677101859136,0.899250943335194
"32",15,32,0.9,0.804714504852889,0.890047565604278,0.852982788162534
"33",15,33,0.9,0.852716456547862,0.910415486345259,0.884915440503765
"34",15,34,0.9,0.827571700227598,0.90420205473513,0.871090912953732
"35",15,35,0.9,0.854237495511146,0.924573403301923,0.894826873771754
"36",15,36,0.9,0.817947192811339,0.897135828912407,0.862740248309726
"37",15,37,0.9,0.837102608991434,0.911125960429129,0.879320366663276
"38",15,38,0.9,0.829241569733615,0.90052881245154,0.869336453043837
"39",15,39,0.9,0.809533635743915,0.916010543842424,0.872788057491927
"40",15,40,0.9,0.849116572581981,0.915068636417014,0.886514432564143
"41",15,41,0.9,0.817216768101678,0.904837920154051,0.867610351447902
"42",15,42,0.9,0.834839894001117,0.906452761195654,0.875364531745433
"43",15,43,0.9,0.800394540242167,0.892271935523114,0.852801334188048
"44",15,44,0.9,0.848827368878496,0.908662721398262,0.882259126114063
"45",15,45,0.9,0.806914302431997,0.889238485568667,0.853308470678345
"46",15,46,0.9,0.852156608827579,0.91658552960261,0.888679059665748
"47",15,47,0.9,0.834462073539226,0.907172028621307,0.875691643162544
"48",15,48,0.9,0.851668588625096,0.908602128581335,0.883352132957814
"49",15,49,0.9,0.805406093978725,0.894588351397967,0.85625225779829
"50",15,50,0.9,0.850928056784792,0.914346782184547,0.886739945413348
"51",15,51,0.9,0.825735634938263,0.900367177489631,0.867866301471183
"52",15,52,0.9,0.855549534312143,0.903141800842223,0.881566288064569
"53",15,53,0.9,0.855783630281555,0.912525032947784,0.88747154589214
"54",15,54,0.9,0.776884293703386,0.878504140040363,0.834664254322314
"55",15,55,0.9,0.837460655819883,0.909491590967269,0.87837098524967
"56",15,56,0.9,0.818513364904721,0.90869658201212,0.870743221974836
"57",15,57,0.9,0.805688231429791,0.894307903793277,0.856172333697691
"58",15,58,0.9,0.835074602248091,0.913825704599975,0.880380929163682
"59",15,59,0.9,0.849083825929472,0.915498243656396,0.886784993532603
"60",15,60,0.9,0.814278717482022,0.889888998010404,0.856616784611018
"61",15,61,0.9,0.842594704584372,0.907655915353544,0.879159393096922
"62",15,62,0.9,0.811690590189235,0.893201883178504,0.857746250052262
"63",15,63,0.9,0.838986361414018,0.903873053001988,0.875313471772283
"64",15,64,0.9,0.886663919084894,0.931956037352483,0.912050696304219
"65",15,65,0.9,0.790057644500109,0.894202806151587,0.850248742262065
"66",15,66,0.9,0.831034883748339,0.913829649673842,0.878890299320957
"67",15,67,0.9,0.859692490312837,0.920301691391161,0.894015295889675
"68",15,68,0.9,0.820372341674963,0.897876771411266,0.86416283809128
"69",15,69,0.9,0.853648346632044,0.92880823954353,0.89756415588596
"70",15,70,0.9,0.834441936631852,0.918484128108851,0.883372392272115
"71",15,71,0.9,0.8389880777957,0.908048387732109,0.878010471635059
"72",15,72,0.9,0.811414392847752,0.895050401317042,0.858853372015695
"73",15,73,0.9,0.830443027087155,0.898622463745169,0.868585227037985
"74",15,74,0.9,0.841046426325663,0.907685419126592,0.878573693400391
"75",15,75,0.9,0.844597086011429,0.904640838056359,0.878029211888725
"76",15,76,0.9,0.859476191233613,0.927256690902178,0.898599576143226
"77",15,77,0.9,0.865924978349148,0.918055679229125,0.895005591963181
"78",15,78,0.9,0.840297061544207,0.909010687067019,0.879145216958745
"79",15,79,0.9,0.841915075494942,0.913450919064272,0.882695905415773
"80",15,80,0.9,0.810083303193797,0.909367661572228,0.868161140240035
"81",15,81,0.9,0.846970252829643,0.919762864909018,0.888847607804075
"82",15,82,0.9,0.826281577053398,0.901961247147736,0.869119711238798
"83",15,83,0.9,0.850906155857134,0.914739401601255,0.886987610879142
"84",15,84,0.9,0.847064724362615,0.91800705593095,0.887692888428965
"85",15,85,0.9,0.889779469555492,0.929171809513102,0.911543940160525
"86",15,86,0.9,0.85322575523618,0.915612029061152,0.88845408066086
"87",15,87,0.9,0.831496000739742,0.909408545754888,0.876051557684975
"88",15,88,0.9,0.855153716336302,0.915594399947729,0.889191382733591
"89",15,89,0.9,0.815015294735534,0.884143424773468,0.853285368506105
"90",15,90,0.9,0.880734682533126,0.925869908427815,0.905840599138665
"91",15,91,0.9,0.835093876360375,0.916511585105474,0.882233917872018
"92",15,92,0.9,0.833526120653302,0.908213000411446,0.876022010210227
"93",15,93,0.9,0.829969771073381,0.914493861069852,0.878959635872415
"94",15,94,0.9,0.799456719110652,0.892877000605339,0.852852035446852
"95",15,95,0.9,0.840332752555752,0.916148796515675,0.883918783049656
