"","simulation_setting_num","iter","MCCC","lower_bound","upper_bound","MCCC_est"
"1",19,1,8.88178419700125e-16,-0.327695886370352,0.256352404682087,-0.0390024277744587
"2",19,2,8.88178419700125e-16,-0.263286537420095,0.0697490238594814,-0.0995561191337024
"3",19,3,8.88178419700125e-16,-0.46806232683194,0.0205884142829589,-0.23879647916888
"4",19,4,8.88178419700125e-16,-0.266178250932969,0.220648812993036,-0.0241993227216386
"5",19,5,8.88178419700125e-16,-0.389249038480636,0.153565331396531,-0.1273668990872
"6",19,6,8.88178419700125e-16,-0.193905439474553,0.105693538357234,-0.0451204677217343
"7",19,7,8.88178419700125e-16,-0.448395281515414,0.295551114626512,-0.0887915821952978
"8",19,8,8.88178419700125e-16,-0.318034729328011,0.110855143738859,-0.108642775708504
"9",19,9,8.88178419700125e-16,-0.726159284925665,0.585391394211696,-0.124317536611422
"10",19,10,8.88178419700125e-16,-0.0619801488135774,0.406783392818225,0.18276864441921
"11",19,11,8.88178419700125e-16,-0.335181459994406,0.121087856846003,-0.112999942161709
"12",19,12,8.88178419700125e-16,-0.229906635297774,0.0910155482269174,-0.0712902403812792
"13",19,13,8.88178419700125e-16,-0.248949330532152,0.289360246721246,0.0217843015210204
"14",19,14,8.88178419700125e-16,-0.232480099067476,0.209152211224319,-0.0122619177900163
"15",19,15,8.88178419700125e-16,-0.0918623655425812,0.297670292636285,0.107008408744022
"16",19,16,8.88178419700125e-16,-0.322345990931571,0.187614170066803,-0.0720746984704426
"17",19,17,8.88178419700125e-16,-0.203482119869703,0.270538334826617,0.0355261265973708
"18",19,18,8.88178419700125e-16,-0.432874284632018,-0.0712469536017206,-0.261202116783029
"19",19,19,8.88178419700125e-16,-0.487399225462522,-0.00446500881964989,-0.262279082792375
"20",19,20,8.88178419700125e-16,-0.258715148140624,0.10327716306722,-0.0803683775633988
"21",19,21,8.88178419700125e-16,-0.192632309459791,0.148865393372728,-0.022540968140341
"22",19,22,8.88178419700125e-16,-0.367501993385473,0.202049021405779,-0.0900871474770544
