"","simulation_setting_num","iter","MCCC","lower_bound","upper_bound","MCCC_est"
"1",35,1,0.9,0.871077114845599,0.915060265591631,0.895228086670544
"2",35,2,0.9,0.860599924558118,0.915443846984726,0.891235181679114
"3",35,3,0.9,0.842719260415575,0.896510662242146,0.872227618127732
"4",35,4,0.9,0.860679179553783,0.914541942170856,0.890695529018598
"5",35,5,0.9,0.842187840517046,0.902686058797521,0.875834281226857
"6",35,6,0.9,0.859765212130867,0.911253819836227,0.888267870522606
"7",35,7,0.9,0.864577037724726,0.906625225490944,0.887433353041751
"8",35,8,0.9,0.860667783728974,0.910883698142874,0.888404221463167
"9",35,9,0.9,0.859783968320225,0.905109121401083,0.884516525475127
"10",35,10,0.9,0.880089999628038,0.915855385124242,0.899468474238401
"11",35,11,0.9,0.851022623852421,0.904283438790872,0.880399713008002
"12",35,12,0.9,0.877199578849809,0.917800929740987,0.89942312988118
"13",35,13,0.9,0.869378497575664,0.913264113444138,0.893433495720791
"14",35,14,0.9,0.8767558616714,0.913193706763909,0.89648013932462
"15",35,15,0.9,0.869861525106207,0.913798558004087,0.89395806441217
"16",35,16,0.9,0.831511359195097,0.893325697742687,0.865681667979698
"17",35,17,0.9,0.881316386505877,0.922792968234406,0.904163517202596
"18",35,18,0.9,0.86238008733723,0.907217402752077,0.886869057785824
"19",35,19,0.9,0.875473438130091,0.912259847715399,0.89538391365448
"20",35,20,0.9,0.872919625755954,0.916689698195755,0.896981276053748
"21",35,21,0.9,0.858743721651222,0.903538486472948,0.883138212809349
"22",35,22,0.9,0.876942556834867,0.915250370209904,0.897781212917511
"23",35,23,0.9,0.842696279837919,0.895888236100371,0.871839343075866
"24",35,24,0.9,0.847313375794054,0.905037869158066,0.879367235799269
"25",35,25,0.9,0.856488142970705,0.908108390901784,0.884988088890497
"26",35,26,0.9,0.843114541081782,0.895768539935009,0.871939899206101
"27",35,27,0.9,0.876860968620156,0.919221173525673,0.900148276838648
"28",35,28,0.9,0.861659706891537,0.910419940774049,0.888522405404267
"29",35,29,0.9,0.845827429691091,0.901093198593646,0.876312835705702
"30",35,30,0.9,0.864661056192826,0.907019493451339,0.887704137144327
"31",35,31,0.9,0.869725502730069,0.911959642570613,0.892787791758452
"32",35,32,0.9,0.841305468110487,0.895215692781925,0.870855168705006
"33",35,33,0.9,0.850064853126498,0.903951335570675,0.879804378219894
"34",35,34,0.9,0.8630454670157,0.906648573381852,0.886804654125945
"35",35,35,0.9,0.872967032864551,0.915184997464208,0.89608416313059
"36",35,36,0.9,0.858485422574935,0.911031555537503,0.887612521143234
"37",35,37,0.9,0.844345454229755,0.905846223201159,0.878691774956201
