"","simulation_setting_num","iter","MCCC","lower_bound","upper_bound","est_MCCC"
"1",52,1,0.717157287525381,0.629791983431631,0.728881190754558,0.682459767746052
"2",52,2,0.717157287525381,0.570266451945972,0.705889883336743,0.643093325480061
"3",52,3,0.717157287525381,0.636768513691406,0.741674627429759,0.692870298356385
"4",52,4,0.717157287525381,0.642193364543311,0.757360673459506,0.704383010867378
"5",52,5,0.717157287525381,0.607481781891271,0.685956384263087,0.648438408804609
"6",52,6,0.717157287525381,0.658242692926774,0.739949141540046,0.701392775086338
"7",52,7,0.717157287525381,0.615397390926012,0.709030915626399,0.664817381015208
"8",52,8,0.717157287525381,0.598994649392243,0.719727905057094,0.663661485456597
"9",52,9,0.717157287525381,0.632454075765432,0.733092595369397,0.686041035802501
"10",52,10,0.717157287525381,0.671154803768568,0.759170029979475,0.718020738284109
"11",52,11,0.717157287525381,0.588316472279979,0.684631709325623,0.638971727168003
"12",52,12,0.717157287525381,0.601223597905784,0.709632883912011,0.658835170673597
"13",52,13,0.717157287525381,0.613458799576264,0.718684684087714,0.669415820700544
"14",52,14,0.717157287525381,0.626763532606745,0.724047846501067,0.678368001898887
"15",52,15,0.717157287525381,0.666984380492039,0.748143772898444,0.709912967507678
"16",52,16,0.717157287525381,0.61380733780526,0.744326854259402,0.684514414231956
"17",52,17,0.717157287525381,0.617169756318966,0.743994021842774,0.685752589571657
"18",52,18,0.717157287525381,0.639449019051008,0.744539515559612,0.695698270902989
"19",52,19,0.717157287525381,0.675544088573043,0.770914008368931,0.726712113820975
"20",52,20,0.717157287525381,0.618816979307073,0.736265114632048,0.68191221436075
"21",52,21,0.717157287525381,0.630181391909673,0.73362654914315,0.685346045437264
"22",52,22,0.717157287525381,0.546364529942513,0.619909666381635,0.584335655245476
"23",52,23,0.717157287525381,0.603064692197667,0.695242160268439,0.651551875185866
"24",52,24,0.717157287525381,0.642240641536525,0.71529879078602,0.680457021801489
"25",52,25,0.717157287525381,0.654311982020395,0.747479791412956,0.70391095488105
"26",52,26,0.717157287525381,0.622157851558961,0.703237617976267,0.664649953127898
"27",52,27,0.717157287525381,0.665185606740769,0.749485645974347,0.709868682957697
"28",52,28,0.717157287525381,0.657599160229673,0.738709132174235,0.700408453394281
"29",52,29,0.717157287525381,0.648070652254318,0.751067243265406,0.703240042392241
"30",52,30,0.717157287525381,0.553369935739879,0.669856394388986,0.614956897651204
"31",52,31,0.717157287525381,0.658335120700609,0.744222574923651,0.703841985484557
"32",52,32,0.717157287525381,0.609190221057099,0.715166763120647,0.665519440155034
"33",52,33,0.717157287525381,0.584412118805945,0.670764720264224,0.629528464140678
"34",52,34,0.717157287525381,0.671352482686529,0.765288932321179,0.721625900315031
"35",52,35,0.717157287525381,0.626749490992791,0.714252251123884,0.67284748900576
"36",52,36,0.717157287525381,0.607590679143472,0.690558927197061,0.651015001155405
"37",52,37,0.717157287525381,0.640141759181588,0.712631242545541,0.678031747599106
"38",52,38,0.717157287525381,0.626475653544966,0.693343579049277,0.661220939534188
"39",52,39,0.717157287525381,0.609325569022928,0.742386096935329,0.681447325630562
"40",52,40,0.717157287525381,0.621080465116482,0.706508104533342,0.665972054270104
"41",52,41,0.717157287525381,0.6001139143619,0.727156877643604,0.668483452071616
"42",52,42,0.717157287525381,0.649236851724265,0.735155644953033,0.694665669218434
"43",52,43,0.717157287525381,0.615865197573694,0.730073930321038,0.677025013240233
"44",52,44,0.717157287525381,0.624085758474396,0.737171481128043,0.684728488604203
"45",52,45,0.717157287525381,0.508332405447364,0.64099107667272,0.578474123259107
"46",52,46,0.717157287525381,0.629146627629061,0.734026840358803,0.685121353532498
"47",52,47,0.717157287525381,0.661448063314155,0.755125168966887,0.711432697911285
"48",52,48,0.717157287525381,0.664942215303456,0.744554513064556,0.706980986288456
"49",52,49,0.717157287525381,0.599714859519507,0.699998139642684,0.652706317823718
"50",52,50,0.717157287525381,0.632869718331993,0.717563923847586,0.67745591532261
"51",52,51,0.717157287525381,0.646860763033668,0.754576119837054,0.704757161887175
"52",52,52,0.717157287525381,0.598128861968448,0.720533451278805,0.663752162899783
"53",52,53,0.717157287525381,0.618789124878991,0.732324230044377,0.679605699522661
"54",52,54,0.717157287525381,0.632248373715412,0.716021773473469,0.676316024418583
"55",52,55,0.717157287525381,0.629817813393227,0.734219632107055,0.685527013385122
"56",52,56,0.717157287525381,0.615627128448016,0.69290586032702,0.655982261685836
"57",52,57,0.717157287525381,0.682566173726179,0.756243199193965,0.721440163129567
"58",52,58,0.717157287525381,0.600313978969628,0.70959322026924,0.658409594498345
"59",52,59,0.717157287525381,0.654639024249187,0.711952795719394,0.6843515384697
"60",52,60,0.717157287525381,0.680749255990454,0.736453340888453,0.709708817092072
"61",52,61,0.717157287525381,0.617422089796452,0.716561208112903,0.669967774493606
"62",52,62,0.717157287525381,0.621902370245708,0.745280453641581,0.688541682652833
"63",52,63,0.717157287525381,0.638909545957742,0.748146895063892,0.697559344914829
"64",52,64,0.717157287525381,0.611583066071324,0.714806431339328,0.66637551408854
"65",52,65,0.717157287525381,0.589876618246314,0.714703085413742,0.656765673727567
"66",52,66,0.717157287525381,0.616762594065328,0.732310314845016,0.678714805316612
"67",52,67,0.717157287525381,0.573796661188662,0.71611431018211,0.650632069902141
"68",52,68,0.717157287525381,0.598400569861545,0.719649472212292,0.663356783033873
"69",52,69,0.717157287525381,0.587167600505215,0.675776451690718,0.633544876844544
"70",52,70,0.717157287525381,0.625516901292469,0.720093582087668,0.675574802669611
"71",52,71,0.717157287525381,0.635824531328537,0.714275675089546,0.676968317450046
"72",52,72,0.717157287525381,0.631575405430571,0.715374411657036,0.675651471905626
"73",52,73,0.717157287525381,0.641242079810177,0.733392707910741,0.690104352473774
"74",52,74,0.717157287525381,0.607841850345877,0.704158293672356,0.658690062111552
"75",52,75,0.717157287525381,0.614719643262782,0.700832325524947,0.659937860982367
"76",52,76,0.717157287525381,0.589228546713073,0.675134501190317,0.634134333091734
"77",52,77,0.717157287525381,0.657816765164583,0.742532133656682,0.702656027347553
"78",52,78,0.717157287525381,0.627018833815966,0.711945951216511,0.671683199850963
"79",52,79,0.717157287525381,0.665057803546836,0.759912834761407,0.715770942070959
"80",52,80,0.717157287525381,0.675541995541615,0.764425277996093,0.722961641868417
"81",52,81,0.717157287525381,0.606925724462112,0.693928951472009,0.65257298237408
"82",52,82,0.717157287525381,0.670218922969185,0.770207945670297,0.723994682596285
"83",52,83,0.717157287525381,0.618947791923133,0.729119739882445,0.677820775623697
"84",52,84,0.717157287525381,0.620647643021492,0.717205982515706,0.671770467730605
"85",52,85,0.717157287525381,0.633481150485614,0.734774302691425,0.687456792411105
"86",52,86,0.717157287525381,0.615227619313437,0.718692123632883,0.670203291369582
"87",52,87,0.717157287525381,0.644457532905588,0.726780857539685,0.687824603485447
"88",52,88,0.717157287525381,0.657659063253778,0.761916430337343,0.713718459294313
"89",52,89,0.717157287525381,0.691363461435237,0.763288492136409,0.729334877132336
"90",52,90,0.717157287525381,0.585017385545759,0.700224203090907,0.646288576015746
"91",52,91,0.717157287525381,0.644907098220801,0.727345068931711,0.688342255001594
"92",52,92,0.717157287525381,0.649854396856271,0.744119517469828,0.700023687884453
"93",52,93,0.717157287525381,0.633712784032539,0.731275294569677,0.68555988544924
"94",52,94,0.717157287525381,0.6533867839513,0.751739972506524,0.705950564811379
"95",52,95,0.717157287525381,0.615664331228447,0.719516158238772,0.670866351934623
"96",52,96,0.717157287525381,0.610116108990485,0.709453124710201,0.662689597846582
"97",52,97,0.717157287525381,0.64658439541815,0.741186581133992,0.696904787228291
"98",52,98,0.717157287525381,0.606114874417373,0.709824010370618,0.661115730088163
"99",52,99,0.717157287525381,0.650968834336225,0.737855210861205,0.696961104847196
"100",52,100,0.717157287525381,0.539010995650406,0.709133380365865,0.631615597354895
"101",52,101,0.717157287525381,0.608304016402399,0.680377828653241,0.645777204594524
"102",52,102,0.717157287525381,0.599799369117599,0.677855954370355,0.640478827805815
"103",52,103,0.717157287525381,0.649607137056265,0.722693306430292,0.687889992719806
"104",52,104,0.717157287525381,0.527117718966006,0.637165449286788,0.584826201353436
"105",52,105,0.717157287525381,0.57822443890525,0.658662576252015,0.620070392349268
"106",52,106,0.717157287525381,0.614729426893669,0.72068640627026,0.671121021847496
"107",52,107,0.717157287525381,0.628250819366495,0.712878713304194,0.672759371174448
"108",52,108,0.717157287525381,0.625761458944759,0.725279485851971,0.678622977061464
"109",52,109,0.717157287525381,0.61824383612939,0.725492972152778,0.675424304803539
"110",52,110,0.717157287525381,0.609092461347654,0.697904400612019,0.655761208107435
"111",52,111,0.717157287525381,0.643330923105836,0.729065452908157,0.688597053033641
"112",52,112,0.717157287525381,0.567442921597313,0.675212576707757,0.624289086874131
"113",52,113,0.717157287525381,0.594995120755157,0.717404383112596,0.660567508720477
"114",52,114,0.717157287525381,0.587397537780357,0.715741470150059,0.656291247236673
"115",52,115,0.717157287525381,0.667322088169897,0.742851570454933,0.707097951005465
"116",52,116,0.717157287525381,0.650691046023096,0.736019161237193,0.695802181062804
"117",52,117,0.717157287525381,0.643388277255414,0.744277102833646,0.697269847658721
"118",52,118,0.717157287525381,0.643470620262212,0.744623413560768,0.697505448361636
"119",52,119,0.717157287525381,0.641302988630736,0.730125096236746,0.688284965616026
"120",52,120,0.717157287525381,0.628176357319233,0.694316683656389,0.662536024993102
"121",52,121,0.717157287525381,0.618160250705262,0.713229720900914,0.668416093577945
"122",52,122,0.717157287525381,0.613557574418675,0.715912497387085,0.667880998676407
"123",52,123,0.717157287525381,0.635685231274279,0.725408210323106,0.683115936716763
