"","simulation_setting_num","iter","MCCC","lower_bound","upper_bound","MCCC_est"
"1",63,1,0.400270837304784,0.214488183367984,0.434547385176465,0.328976556129561
"2",63,2,0.400270837304784,0.290129594893919,0.468762184565464,0.383020991680137
"3",63,3,0.400270837304784,0.252933923392291,0.433528049697573,0.346436887188733
"4",63,4,0.400270837304784,0.385182767985402,0.512846958042985,0.451321157933271
"5",63,5,0.400270837304784,0.252002137291234,0.450407843081099,0.355198791793333
"6",63,6,0.400270837304784,0.254268029537001,0.442418806818022,0.351892816085462
"7",63,7,0.400270837304784,0.191401360594747,0.403396590914461,0.301114918084699
"8",63,8,0.400270837304784,0.367236270893413,0.518747568143221,0.446183329220689
"9",63,9,0.400270837304784,0.240794531339296,0.428915502955563,0.338229667687753
"10",63,10,0.400270837304784,0.287394136705986,0.46257969077772,0.378369953659234
"11",63,11,0.400270837304784,0.203322384802969,0.43989268786459,0.326715444406673
"12",63,12,0.400270837304784,0.281341940975957,0.474768977270925,0.382234603111951
"13",63,13,0.400270837304784,0.32097127541667,0.447398268634475,0.38599574629638
"14",63,14,0.400270837304784,0.229071155778773,0.409205011567341,0.322049833386914
"15",63,15,0.400270837304784,0.279159315837289,0.455690809174776,0.370769244784188
"16",63,16,0.400270837304784,0.247907675381222,0.443955104042798,0.349754638185644
"17",63,17,0.400270837304784,0.338900379401709,0.485426219075411,0.414849241603148
"18",63,18,0.400270837304784,0.300318009288267,0.469840280697834,0.38835993792685
"19",63,19,0.400270837304784,0.360912482696841,0.504222116108505,0.435320943407952
"20",63,20,0.400270837304784,0.214989525465598,0.39424319622657,0.307340226162791
"21",63,21,0.400270837304784,0.231971431814642,0.418544196026056,0.328458064833535
"22",63,22,0.400270837304784,0.293566496987111,0.461034872799595,0.380414920190425
"23",63,23,0.400270837304784,0.201155464856314,0.430732007921082,0.320644922442713
"24",63,24,0.400270837304784,0.0477863558040877,0.352786306263256,0.205264684958494
"25",63,25,0.400270837304784,0.316937300254061,0.494328449084721,0.409496030751074
"26",63,26,0.400270837304784,0.170326800884946,0.367587348845809,0.271809768116941
"27",63,27,0.400270837304784,0.330850585608489,0.483760253067441,0.410184011970377
"28",63,28,0.400270837304784,0.243299102329743,0.432244796269694,0.341214034071425
"29",63,29,0.400270837304784,0.237762403650754,0.450416418921914,0.348567168340489
"30",63,30,0.400270837304784,0.238975268438008,0.41983719688674,0.332459366848176
"31",63,31,0.400270837304784,0.332432679244767,0.476294772954582,0.406883557577845
"32",63,32,0.400270837304784,0.195034968408761,0.380064240247631,0.290260163473053
"33",63,33,0.400270837304784,0.283374071943405,0.462475174816126,0.376436366972675
"34",63,34,0.400270837304784,0.312167639457192,0.490845002946251,0.40537071083215
"35",63,35,0.400270837304784,0.301813557454987,0.473125062811164,0.390848714543963
"36",63,36,0.400270837304784,0.259803836989493,0.455810373245995,0.361798793183348
"37",63,37,0.400270837304784,0.257647111122992,0.49080202337149,0.380249634700977
"38",63,38,0.400270837304784,0.286085272605226,0.460758742782863,0.376766403404883
"39",63,39,0.400270837304784,0.328760252830386,0.453994834993694,0.393199653951076
"40",63,40,0.400270837304784,0.325948210044758,0.479098848115309,0.4053639634893
"41",63,41,0.400270837304784,0.2395452410931,0.433716321145127,0.340252723514549
"42",63,42,0.400270837304784,0.220175115546483,0.378995310941599,0.301676588858865
"43",63,43,0.400270837304784,0.210256663918017,0.426434593402572,0.32254521374199
"44",63,44,0.400270837304784,0.267321339582767,0.440484567317088,0.356965842182769
"45",63,45,0.400270837304784,0.269238142430185,0.427501173333229,0.350872707769655
"46",63,46,0.400270837304784,0.300239719827393,0.457643772684855,0.381705847066734
"47",63,47,0.400270837304784,0.308284841137772,0.452587435559734,0.382768375533015
"48",63,48,0.400270837304784,0.234948496634849,0.445469401496743,0.344533148106913
"49",63,49,0.400270837304784,0.158380477571079,0.410039144048232,0.28919875800515
"50",63,50,0.400270837304784,0.251893934701577,0.413793598734865,0.335317102444435
"51",63,51,0.400270837304784,0.251597582379736,0.413102473553433,0.334806642731475
"52",63,52,0.400270837304784,0.273677428414324,0.437205247865677,0.358185267558953
"53",63,53,0.400270837304784,0.290574344945027,0.436736478805944,0.365909635918951
"54",63,54,0.400270837304784,0.253531312342828,0.437880688934546,0.349078868298896
"55",63,55,0.400270837304784,0.256206214640963,0.415792626600335,0.338430655414726
"56",63,56,0.400270837304784,0.186909750564298,0.402270603338745,0.298383380023854
"57",63,57,0.400270837304784,0.266721768574709,0.437791261428617,0.35522714318491
"58",63,58,0.400270837304784,0.234226143950555,0.417230045123637,0.328811326159241
"59",63,59,0.400270837304784,0.298807554396244,0.448771345974744,0.376251034565847
"60",63,60,0.400270837304784,0.265536558272924,0.447136931563231,0.359738773524568
"61",63,61,0.400270837304784,0.191303527528665,0.392704062923596,0.295280641253324
"62",63,62,0.400270837304784,0.267942712744107,0.430996612215197,0.352138653338778
"63",63,63,0.400270837304784,0.269188229327627,0.430918591845727,0.352684508363807
"64",63,64,0.400270837304784,0.298853434491536,0.480833296639704,0.393693779689071
"65",63,65,0.400270837304784,0.233085292545242,0.444532228208449,0.343148880819681
"66",63,66,0.400270837304784,0.298525543993254,0.463158480633446,0.383888665870066
"67",63,67,0.400270837304784,0.356281356554103,0.509889550141679,0.436258365382713
"68",63,68,0.400270837304784,0.34870780382586,0.463667607023809,0.407802550170589
"69",63,69,0.400270837304784,0.3050226443933,0.475675677682334,0.393736405424746
"70",63,70,0.400270837304784,0.279869018179499,0.464651817649521,0.375992291666106
"71",63,71,0.400270837304784,0.271606929165407,0.494696144235168,0.388836479198295
"72",63,72,0.400270837304784,0.188049848078645,0.392379361188822,0.293564084356824
"73",63,73,0.400270837304784,0.282618337787641,0.461072688191573,0.375318263654641
"74",63,74,0.400270837304784,0.288404821868169,0.468030814656118,0.381817537621433
"75",63,75,0.400270837304784,0.199957811686801,0.375422286766785,0.290126499033376
"76",63,76,0.400270837304784,0.147604880028221,0.378123996887747,0.266674204205812
"77",63,77,0.400270837304784,0.385367773468112,0.517575319176598,0.453966621412567
"78",63,78,0.400270837304784,0.241436709073403,0.429759965325284,0.33898978662112
"79",63,79,0.400270837304784,0.214391153430965,0.433847125900516,0.328546360324119
"80",63,80,0.400270837304784,0.230477653584949,0.436190727336878,0.337355427701467
"81",63,81,0.400270837304784,0.30190124943562,0.438625737915115,0.372281475769855
